"ID","year","place","sowing","varietyID","variety","block","plot","ind","CanopyArea_20180722","CanopyArea_20180723","CanopyArea_20180724","CanopyArea_20180725","CanopyArea_20180726","CanopyArea_20180727","CanopyArea_20180728","CanopyArea_20180731","CanopyArea_20180801","CanopyArea_20180802","CanopyArea_20180803","CanopyArea_20180804","CanopyArea_20180805","CanopyArea_20180807","CanopyArea_20180808","CanopyArea_20180809","CanopyArea_20180810","CanopyArea_20180813","CanopyArea_20180814","CanopyArea_20180817","CanopyArea_20180818","CanopyArea_20180820","CanopyArea_20180825","CanopyArea_20180828"
NA,2018,"Tottori","Jul",191,"GmWMC191","D2",66,0,0.00969,0.01212,0.02218,0.02141,0.02181,0.01929,0.03032,0.03453,0.03773,0.04351,0.04475,0.05776,0.04879,0.02999,0.04365,0.08854,0.08958,0.08502,0.06764,0.10227,0.08806,0.09287,0.06861,0.089
NA,2018,"Tottori","Jul",57,"GmJMC057","D2",67,0,0.0061,0.00999,0.02055,0.01974,0.02061,0.01841,0.0402,0.03986,0.04828,0.05709,0.05569,0.06532,0.05502,0.0402,0.04764,0.11128,0.11335,0.08529,0.06838,0.08944,0.09464,0.10121,0.07281,0.07818
NA,2018,"Tottori","Jul",23,"GmJMC023","D2",68,0,0.0293,0.03942,0.04849,0.04783,0.05044,0.05704,0.08355,0.07473,0.0802,0.09591,0.09517,0.10399,0.10438,0.08302,0.10964,0.15135,0.17069,0.16826,0.13461,0.16837,0.17634,0.17911,0.16969,0.19102
NA,2018,"Tottori","Jul",87,"GmWMC087","D2",69,0,0.00403,0.00833,0.01367,0.01193,0.0105,0.00836,0.02379,0.02103,0.02522,0.02531,0.02988,0.03245,0.02291,0.02867,0.02462,0.06147,0.06398,0.06116,0.04456,0.05656,0.05581,0.05525,0.04341,0.04337
NA,2018,"Tottori","Jul",48,"GmWMC048","D2",70,0,0.01824,0.02585,0.03469,0.03212,0.03335,0.0329,0.05125,0.05072,0.04993,0.05602,0.06703,0.07338,0.05881,0.05762,0.06251,0.10324,0.11332,0.09644,0.06777,0.10419,0.08719,0.09699,0.09312,0.09924
NA,2018,"Tottori","Jul",128,"GmJMC128","D2",71,0,0.0148,0.01668,0.02373,0.02178,0.02687,0.03043,0.04586,0.04825,0.04429,0.05921,0.05918,0.06654,0.05229,0.03758,0.0451,0.09257,0.10706,0.06815,0.05763,0.08758,0.06861,0.08137,0.0615,0.09469
NA,2018,"Tottori","Jul",100,"GmJMC100","D2",72,0,0.01659,0.02764,0.0384,0.03619,0.04013,0.03918,0.06492,0.06288,0.05531,0.06607,0.06886,0.07673,0.06916,0.07011,0.07802,0.11009,0.1178,0.13347,0.09978,0.11802,0.11698,0.11753,0.12055,0.10391
NA,2018,"Tottori","Jul",149,"GmJMC149","D2",73,0,0.01206,0.01791,0.02441,0.02505,0.02585,0.0258,0.0449,0.04685,0.04609,0.05202,0.0543,0.06205,0.05244,0.04511,0.05936,0.08977,0.10715,0.09033,0.0717,0.11376,0.09829,0.10548,0.0912,0.09462
NA,2018,"Tottori","Jul",107,"GmWMC107","D2",74,0,0.01894,0.02583,0.03551,0.03519,0.04006,0.03748,0.05492,0.05136,0.04933,0.0609,0.06705,0.07649,0.06379,0.05582,0.08102,0.10939,0.12817,0.11682,0.09462,0.12828,0.12652,0.13054,0.10272,0.14066
NA,2018,"Tottori","Jul",47,"GmJMC047","D2",75,0,0.01566,0.015,0.01992,0.0215,0.023,0.02286,0.04053,0.03846,0.03873,0.04143,0.04297,0.04956,0.03982,0.03131,0.041,0.07993,0.0934,0.06598,0.04264,0.06012,0.04977,0.06447,0.05291,0.08216
NA,2018,"Tottori","Jul",3,"GmJMC003","D2",76,0,0.0154,0.02629,0.02783,0.03133,0.03056,0.03129,0.04329,0.03873,0.03159,0.04629,0.04628,0.04729,0.04158,0.04191,0.04737,0.08704,0.09696,0.0829,0.06405,0.1025,0.08384,0.07793,0.05685,0.05876
NA,2018,"Tottori","Jul",142,"GmWMC142","D2",77,0,0.00673,0.01733,0.01936,0.01519,0.02018,0.01757,0.04175,0.04144,0.03946,0.05296,0.05735,0.06107,0.05553,0.04959,0.04908,0.08137,0.10081,0.0941,0.06809,0.09646,0.0729,0.07267,0.07035,0.06348
NA,2018,"Tottori","Jul",71,"GmWMC071","D2",78,0,0.00919,0.01558,0.01727,0.01602,0.01921,0.01546,0.03152,0.02937,0.02628,0.03082,0.0369,0.03841,0.03273,0.02386,0.02458,0.05644,0.06009,0.05172,0.03073,0.0768,0.05512,0.05973,0.06147,0.05215
NA,2018,"Tottori","Jul",7,"GmJMC007","D2",79,0,0.0137,0.01697,0.02139,0.02348,0.02325,0.02317,0.0421,0.04029,0.04072,0.04534,0.04647,0.05585,0.0436,0.03207,0.04381,0.08027,0.08523,0.06928,0.04828,0.08509,0.06173,0.0734,0.0568,0.06733
NA,2018,"Tottori","Jul",104,"GmJMC104","D2",80,0,0.02328,0.03777,0.04032,0.04183,0.04246,0.03854,0.06959,0.06,0.05356,0.05692,0.06029,0.06349,0.05438,0.04532,0.05858,0.09384,0.10424,0.09556,0.05918,0.10817,0.09006,0.0954,0.0894,0.11554
NA,2018,"Tottori","Jul",69,"GmJMC069","D2",81,0,0.01695,0.02945,0.02569,0.03247,0.03208,0.02874,0.04511,0.05615,0.05481,0.07409,0.0754,0.07908,0.06539,0.05509,0.07261,0.13115,0.13251,0.11629,0.09032,0.14535,0.11171,0.12216,0.11178,0.13424
NA,2018,"Tottori","Jul",16,"GmJMC016","D2",82,0,0.01806,0.03175,0.03094,0.03433,0.03876,0.03492,0.06357,0.05598,0.06,0.06423,0.06714,0.07342,0.06099,0.04893,0.05924,0.09245,0.11168,0.10507,0.06905,0.10856,0.08562,0.09186,0.09635,0.08695
NA,2018,"Tottori","Jul",53,"GmJMC053","D2",83,0,0.01562,0.02568,0.02323,0.03095,0.03813,0.03374,0.05969,0.05909,0.06226,0.0702,0.07939,0.08032,0.07556,0.07594,0.06894,0.10263,0.12925,0.1244,0.09363,0.12965,0.09135,0.10219,0.11114,0.08529
NA,2018,"Tottori","Jul",76,"GmJMC076","D2",84,0,0.02174,0.03448,0.03182,0.04588,0.04508,0.04266,0.05863,0.05649,0.05968,0.06795,0.07076,0.06829,0.06413,0.05816,0.07703,0.08233,0.09782,0.11566,0.08792,0.11673,0.09412,0.09567,0.1076,0.08201
NA,2018,"Tottori","Jul",24,"GmWMC024","D2",85,0,0.0065,0.01372,0.00978,0.01267,0.01685,0.01687,0.0311,0.03309,0.03575,0.03657,0.04075,0.04467,0.03766,0.02657,0.03962,0.06068,0.0624,0.06352,0.04215,0.07241,0.04383,0.04444,0.04602,0.02775
NA,2018,"Tottori","Jul",225,"UA-4805","D2",86,0,0.00842,0.01248,0.01334,0.01597,0.01991,0.01893,0.03292,0.03384,0.03247,0.0342,0.03663,0.04148,0.03655,0.03641,0.03119,0.04097,0.05174,0.06261,0.05018,0.06391,0.04795,0.0535,0.06526,0.05962
NA,2018,"Tottori","Jul",83,"GmWMC083","D2",87,0,0.01418,0.02129,0.02552,0.02261,0.02626,0.02347,0.04516,0.04156,0.04039,0.04033,0.04595,0.04665,0.04215,0.03102,0.04084,0.07693,0.08409,0.06988,0.0437,0.08357,0.05692,0.06539,0.06039,0.08529
NA,2018,"Tottori","Jul",183,"GmWMC183","D2",88,0,0.0073,0.01527,0.01472,0.01366,0.01794,0.01443,0.02636,0.02327,0.02509,0.02442,0.02962,0.03577,0.02811,0.02592,0.03012,0.06617,0.06941,0.06396,0.04161,0.07291,0.05754,0.06287,0.06137,0.07491
NA,2018,"Tottori","Jul",148,"GmWMC148","D2",89,0,0.01344,0.01786,0.02069,0.01858,0.02257,0.02042,0.03665,0.03197,0.04038,0.0421,0.04289,0.05456,0.0412,0.03287,0.04095,0.0796,0.07883,0.07204,0.04638,0.09747,0.07576,0.0774,0.0581,0.062
NA,2018,"Tottori","Jul",185,"GmWMC185","D2",90,0,0.00941,0.01978,0.0202,0.02052,0.02523,0.02267,0.03945,0.03225,0.0299,0.03447,0.03879,0.04775,0.03948,0.02022,0.03655,0.06234,0.063,0.05079,0.03097,0.05987,0.04069,0.04336,0.03442,0.0398
NA,2018,"Tottori","Jul",119,"GmWMC119","D2",91,0,0.01246,0.01837,0.02193,0.02278,0.02655,0.02628,0.04586,0.04573,0.04633,0.05144,0.05417,0.05921,0.0501,0.04557,0.05417,0.08657,0.09686,0.07538,0.05659,0.09963,0.08232,0.08144,0.05974,0.05817
NA,2018,"Tottori","Jul",165,"GmWMC165","D2",92,0,0.00257,0.00532,0.00566,0.00663,0.00754,0.00808,0.0135,0.01634,0.01416,0.01683,0.01544,0.02316,0.01852,0.02083,0.022,0.03774,0.03747,0.04828,0.03215,0.04859,0.03021,0.04273,0.03154,0.02521
NA,2018,"Tottori","Jul",113,"GmWMC113","D2",93,0,0.01294,0.01787,0.02232,0.02364,0.02971,0.03024,0.04725,0.04948,0.05406,0.06188,0.06848,0.06972,0.06773,0.05568,0.07378,0.10572,0.1193,0.10734,0.08158,0.12185,0.11297,0.12428,0.09588,0.12105
NA,2018,"Tottori","Jul",2,"GmJMC002","D2",94,0,0.00942,0.01733,0.02243,0.02153,0.02145,0.01625,0.03935,0.04226,0.03373,0.04742,0.0521,0.05405,0.05488,0.03898,0.05486,0.07118,0.08149,0.07392,0.05669,0.06145,0.04885,0.05706,0.00497,0.005
NA,2018,"Tottori","Jul",11,"GmWMC011","D2",95,0,0.00931,0.01831,0.02418,0.02482,0.02542,0.02576,0.04788,0.04124,0.04512,0.04809,0.05944,0.05397,0.04964,0.05035,0.04097,0.07028,0.08563,0.09131,0.06931,0.10166,0.08281,0.09024,0.09877,0.08307
NA,2018,"Tottori","Jul",186,"GmWMC186","D2",96,0,0.00275,0.00503,0.01105,0.00666,0.01161,0.00997,0.02376,0.01696,0.01835,0.01879,0.01832,0.02619,0.01636,0.01888,0.02187,0.04119,0.05139,0.06711,0.05533,0.07687,0.04954,0.06247,0.05149,0.029
NA,2018,"Tottori","Jul",187,"GmWMC187","D2",97,0,0.00133,0.00442,0.00991,0.00468,0.00785,0.00628,0.01645,0.01832,0.01596,0.02045,0.02214,0.02608,0.02101,0.01662,0.02129,0.04554,0.04748,0.04529,0.03066,0.05831,0.05076,0.05395,0.04552,0.04311
NA,2018,"Tottori","Jul",70,"GmWMC070","D2",98,0,0.01602,0.01846,0.02444,0.0198,0.02568,0.02391,0.04096,0.03608,0.03925,0.04124,0.04857,0.05504,0.04163,0.03411,0.04434,0.07529,0.07656,0.0737,0.0469,0.07329,0.05458,0.06211,0.0444,0.03957
NA,2018,"Tottori","Jul",102,"GmJMC102","D2",99,0,0.02354,0.03566,0.0437,0.04015,0.03839,0.04048,0.07011,0.04452,0.05098,0.04955,0.05433,0.06023,0.05229,0.05398,0.05863,0.10614,0.10997,0.08663,0.06376,0.09883,0.09182,0.09804,0.11754,0.09899
NA,2018,"Tottori","Jul",226,"Houjaku Kuwazu","D2",100,0,0.01905,0.02545,0.03021,0.02834,0.03221,0.0283,0.04966,0.04499,0.04457,0.04535,0.04831,0.05154,0.03932,0.02498,0.03154,0.07135,0.09145,0.06787,0.03829,0.07474,0.08158,0.0825,0.06966,0.0855
NA,2018,"Tottori","Jul",160,"GmWMC160","D2",101,0,0.00457,0.00821,0.01083,0.01023,0.00918,0.00929,0.01654,0.01311,0.0092,0.01079,0.01043,0.01223,0.01226,0.00718,0.00912,0.01627,0.01834,0.01313,0.00629,0.01269,0.00419,0.00733,0.01137,0.01162
NA,2018,"Tottori","Jul",79,"GmJMC079","D2",102,0,0.01937,0.02631,0.02827,0.02895,0.03282,0.02897,0.04497,0.03377,0.03514,0.0289,0.03347,0.03357,0.03045,0.02055,0.02296,0.02499,0.01707,0.02894,0.01506,0.02738,0.01507,0.01439,0.02446,0.02176
NA,2018,"Tottori","Jul",188,"GmWMC188","D2",103,0,0.00874,0.0116,0.0115,0.01381,0.01405,0.01377,0.01706,0.02148,0.0209,0.02208,0.01698,0.02485,0.02109,0.00918,0.01672,0.02345,0.01986,0.01605,0.01375,0.0254,0.02213,0.02748,0.02018,0.01265
NA,2018,"Tottori","Jul",44,"GmJMC044","D2",104,0,0.01354,0.01975,0.02263,0.0218,0.02266,0.02246,0.03325,0.02459,0.02612,0.02338,0.02086,0.02566,0.02424,0.01525,0.019,0.02643,0.02214,0.02977,0.02461,0.03676,0.03021,0.0379,0.0384,0.04073
NA,2018,"Tottori","Jul",80,"GmJMC080","D2",105,0,0.01397,0.02087,0.02626,0.02986,0.03111,0.03084,0.04277,0.04142,0.04304,0.04504,0.04299,0.04841,0.04797,0.03887,0.04897,0.04436,0.04218,0.05555,0.05706,0.06103,0.06476,0.06795,0.06232,0.06406
NA,2018,"Tottori","Jul",110,"GmJMC110","D2",106,0,0.0289,0.04448,0.04981,0.05126,0.05784,0.05702,0.07837,0.06382,0.07071,0.0747,0.07166,0.08528,0.07252,0.07969,0.086,0.10603,0.11066,0.11468,0.10485,0.11476,0.11434,0.11737,0.14169,0.18121
NA,2018,"Tottori","Jul",221,"C0394","D2",107,0,0.02133,0.02614,0.03041,0.02829,0.0323,0.03183,0.04506,0.04552,0.04357,0.04245,0.04059,0.04733,0.04573,0.02639,0.04411,0.06106,0.07582,0.05552,0.04213,0.07105,0.06903,0.07922,0.06296,0.11201
NA,2018,"Tottori","Jul",155,"GmWMC155","D2",108,0,0.009,0.0125,0.01523,0.01658,0.01812,0.01901,0.02453,0.03089,0.03402,0.03515,0.03512,0.03914,0.03967,0.03086,0.03975,0.0614,0.06415,0.05644,0.04527,0.07803,0.06859,0.0789,0.07708,0.08793
NA,2018,"Tottori","Jul",112,"GmJMC112","D2",109,0,0.00965,0.01624,0.01947,0.01875,0.02034,0.02113,0.02798,0.03406,0.03255,0.0323,0.03569,0.03636,0.03501,0.02879,0.03498,0.03814,0.03765,0.03897,0.03405,0.07143,0.05981,0.07771,0.07631,0.11281
NA,2018,"Tottori","Jul",206,"C1290","D2",110,0,0.01356,0.0153,0.01762,0.01775,0.0206,0.01956,0.02705,0.03193,0.03732,0.03963,0.04148,0.04507,0.04366,0.04334,0.05143,0.06067,0.06923,0.07464,0.0648,0.07711,0.0872,0.09412,0.09626,0.12891
NA,2018,"Tottori","Jul",173,"GmWMC173","D2",111,0,0.01124,0.01276,0.01595,0.01596,0.01691,0.01496,0.02782,0.02893,0.03651,0.03988,0.04307,0.04716,0.0427,0.03932,0.04374,0.06043,0.05119,0.03899,0.042,0.06172,0.06494,0.06688,0.05553,0.07295
NA,2018,"Tottori","Jul",151,"GmWMC151","D2",112,0,0.00768,0.01031,0.01527,0.01604,0.02082,0.02278,0.03192,0.03493,0.03844,0.0372,0.04148,0.04636,0.04947,0.03319,0.0469,0.04888,0.05348,0.04203,0.03922,0.0664,0.06451,0.07539,0.06976,0.1147
NA,2018,"Tottori","Jul",8,"GmJMC008","D2",113,0,0.0184,0.03217,0.03324,0.03688,0.03948,0.03911,0.0533,0.04778,0.04449,0.04691,0.04982,0.05828,0.04562,0.03327,0.04715,0.06079,0.05306,0.04782,0.03572,0.053,0.04098,0.04082,0.03591,0.04774
NA,2018,"Tottori","Jul",93,"GmJMC093","D2",114,0,0.01876,0.02765,0.03016,0.03569,0.03578,0.03749,0.04974,0.0564,0.05541,0.05571,0.05326,0.06713,0.06109,0.04049,0.05399,0.04959,0.06779,0.07138,0.05659,0.09537,0.06936,0.08082,0.09623,0.10341
NA,2018,"Tottori","Jul",32,"GmJMC032","D2",115,0,0.00892,0.01271,0.01568,0.0161,0.01691,0.0161,0.02481,0.02351,0.02415,0.02153,0.02249,0.02645,0.02433,0.01651,0.02501,0.02709,0.02598,0.04155,0.03657,0.03966,0.03737,0.03229,0.04574,0.04323
NA,2018,"Tottori","Jul",62,"GmJMC062","D2",116,0,0.02051,0.02982,0.03128,0.03246,0.03528,0.03635,0.04827,0.05107,0.05174,0.05733,0.06498,0.06721,0.07123,0.06563,0.06878,0.07313,0.07882,0.10173,0.11182,0.15476,0.15733,0.17265,0.16584,0.19207
NA,2018,"Tottori","Jul",92,"GmJMC092","D2",117,0,0.02837,0.03276,0.0317,0.03135,0.04261,0.04048,0.05027,0.04726,0.04286,0.04553,0.04541,0.05542,0.04385,0.03919,0.03677,0.05196,0.04396,0.05988,0.03744,0.04502,0.04031,0.0585,0.07688,0.08065
NA,2018,"Tottori","Jul",223,"C1329","D2",118,0,0.00983,0.01583,0.01834,0.02009,0.02127,0.02064,0.02969,0.03396,0.0335,0.03475,0.03578,0.04207,0.03917,0.02074,0.03393,0.04425,0.04539,0.03992,0.03147,0.05567,0.05389,0.07055,0.05275,0.05783
NA,2018,"Tottori","Jul",34,"GmJMC034","D2",119,0,0.0322,0.04386,0.0421,0.0484,0.05458,0.05086,0.07421,0.07181,0.07582,0.07564,0.07811,0.08031,0.07194,0.06392,0.07481,0.07803,0.09807,0.09039,0.08605,0.14296,0.14695,0.1805,0.17947,0.22941
NA,2018,"Tottori","Jul",75,"GmWMC075","D2",120,0,0.01981,0.02727,0.02781,0.03191,0.03289,0.03828,0.05568,0.04918,0.05229,0.04804,0.05648,0.06244,0.0588,0.04954,0.06327,0.06449,0.07205,0.07553,0.05763,0.07931,0.08392,0.09415,0.10797,0.12124
NA,2018,"Tottori","Jul",46,"GmWMC046","D2",121,0,0.01868,0.0211,0.02323,0.02567,0.02629,0.02548,0.03079,0.03341,0.03601,0.04227,0.04087,0.0508,0.0467,0.03944,0.05115,0.05313,0.06434,0.05527,0.04094,0.03401,0.04291,0.0445,0.03006,0.04265
NA,2018,"Tottori","Jul",94,"GmWMC094","D2",122,0,0.01939,0.02708,0.02807,0.02818,0.02737,0.02686,0.03832,0.03903,0.04054,0.0408,0.04149,0.04901,0.04188,0.04102,0.0567,0.05322,0.0684,0.05813,0.0576,0.07602,0.0869,0.08751,0.07188,0.08913
NA,2018,"Tottori","Jul",96,"GmJMC096","D2",123,0,0.01241,0.0212,0.02129,0.02309,0.02545,0.02542,0.03077,0.0444,0.04023,0.04282,0.042,0.04978,0.04837,0.03658,0.04551,0.0383,0.05589,0.0603,0.05702,0.09115,0.08146,0.08403,0.07768,0.06791
NA,2018,"Tottori","Jul",144,"GmWMC144","D2",124,0,0.00792,0.01419,0.01388,0.01395,0.01558,0.01437,0.01542,0.017,0.01815,0.01763,0.02119,0.02331,0.02422,0.01751,0.02466,0.02736,0.02347,0.04025,0.03727,0.03037,0.03276,0.04248,0.05291,0.04941
NA,2018,"Tottori","Jul",179,"GmJMC179","D2",125,0,0.02162,0.03422,0.03068,0.03199,0.03376,0.03654,0.05126,0.05295,0.0523,0.06674,0.06233,0.07249,0.06304,0.04675,0.06662,0.05586,0.07206,0.08463,0.07645,0.10068,0.12037,0.11868,0.10982,0.12213
NA,2018,"Tottori","Jul",181,"GmWMC181","D2",126,0,0.01565,0.02,0.02112,0.02619,0.02719,0.02898,0.03017,0.04328,0.04622,0.04326,0.04632,0.05094,0.04746,0.03874,0.04842,0.05523,0.05011,0.06053,0.05415,0.07391,0.07577,0.07375,0.0776,0.06634
NA,2018,"Tottori","Jul",176,"GmWMC176","D2",127,0,0.01055,0.01365,0.01507,0.01525,0.01724,0.01887,0.02256,0.03362,0.03292,0.0354,0.03771,0.04366,0.0391,0.03809,0.05085,0.0594,0.06988,0.0718,0.06033,0.08127,0.09203,0.0941,0.08653,0.10794
NA,2018,"Tottori","Jul",26,"GmJMC026","D2",128,0,0.01191,0.01751,0.01782,0.01949,0.02329,0.02012,0.02688,0.02971,0.03201,0.03354,0.03471,0.0432,0.03775,0.03371,0.03843,0.05274,0.08239,0.05763,0.04721,0.08557,0.08136,0.09421,0.07277,0.08209
NA,2018,"Tottori","Jul",133,"GmJMC133","D2",129,0,0.01867,0.02624,0.02774,0.03275,0.03442,0.03687,0.04471,0.06201,0.062,0.07068,0.0704,0.08098,0.06618,0.06217,0.08041,0.05817,0.08683,0.1024,0.10167,0.10619,0.14446,0.17011,0.13091,0.15422
NA,2018,"Tottori","Jul",49,"GmJMC049","D2",130,0,0.01315,0.01941,0.02353,0.02502,0.02478,0.02597,0.039,0.04731,0.04731,0.05197,0.05511,0.06333,0.05485,0.03536,0.04533,0.0489,0.07494,0.06221,0.04133,0.06904,0.06414,0.06799,0.05699,0.04714
NA,2018,"Tottori","Jul",84,"GmWMC084","D2",131,0,0.00988,0.01131,0.01419,0.0155,0.01753,0.01885,0.02292,0.02879,0.02929,0.03148,0.03611,0.04174,0.0403,0.03531,0.04752,0.04781,0.06122,0.06603,0.05639,0.08583,0.09227,0.10216,0.10385,0.13353
NA,2018,"Tottori","Jul",50,"GmJMC050","D2",132,0,0.01278,0.01738,0.02326,0.0219,0.02137,0.02398,0.03468,0.03609,0.03057,0.03156,0.03646,0.04561,0.03884,0.03103,0.03659,0.04058,0.06897,0.04916,0.0342,0.0407,0.04387,0.06195,0.05304,0.06794
NA,2018,"Tottori","Jul",134,"GmWMC134","D2",133,0,0.00637,0.00724,0.00829,0.00817,0.00811,0.00743,0.01239,0.01631,0.01605,0.01577,0.01564,0.01991,0.01752,0.01677,0.02102,0.02738,0.03254,0.0251,0.02108,0.03791,0.03892,0.04301,0.03069,0.04621
NA,2018,"Tottori","Jul",37,"GmJMC037","D2",134,0,0.02275,0.02616,0.0325,0.03372,0.03396,0.03857,0.05702,0.06088,0.05607,0.06444,0.06692,0.07739,0.07281,0.04739,0.07102,0.09204,0.11454,0.09543,0.07564,0.09561,0.12363,0.12191,0.12914,0.15578
NA,2018,"Tottori","Jul",35,"GmWMC035","D2",135,0,0.02268,0.0303,0.0382,0.03764,0.03857,0.04108,0.06197,0.06283,0.06515,0.06427,0.07313,0.08125,0.06925,0.05028,0.06917,0.08435,0.11125,0.09044,0.08105,0.08482,0.10696,0.12013,0.11363,0.11822
NA,2018,"Tottori","Jul",56,"GmJMC056","D2",136,0,0.01117,0.01884,0.02473,0.02416,0.02569,0.02604,0.0345,0.03901,0.04049,0.03985,0.03576,0.04402,0.03599,0.02529,0.04181,0.0378,0.04876,0.04375,0.03836,0.04355,0.068,0.06617,0.06032,0.06914
NA,2018,"Tottori","Jul",73,"GmWMC073","D2",137,0,0.01814,0.0246,0.03088,0.03057,0.03361,0.03157,0.04551,0.04552,0.04884,0.04239,0.04383,0.04952,0.04037,0.02635,0.02836,0.05121,0.05162,0.03812,0.03903,0.03835,0.0417,0.04923,0.0441,0.03957
NA,2018,"Tottori","Jul",114,"GmJMC114","D2",138,0,0.01354,0.02391,0.02904,0.02885,0.02924,0.03387,0.04669,0.05664,0.053,0.05435,0.06349,0.07123,0.06405,0.02547,0.04706,0.04163,0.06911,0.05031,0.04397,0.04494,0.06033,0.07602,0.05443,0.07234
NA,2018,"Tottori","Jul",175,"GmWMC175","D2",139,0,0.0211,0.0288,0.03319,0.03243,0.04097,0.03894,0.05128,0.05674,0.06199,0.06598,0.06829,0.0829,0.07493,0.0521,0.07817,0.08795,0.11063,0.11776,0.11154,0.11506,0.15497,0.16616,0.15041,0.17665
NA,2018,"Tottori","Jul",9,"GmJMC009","D2",140,0,0.01673,0.02178,0.03073,0.02601,0.02822,0.02858,0.04643,0.04734,0.04963,0.05113,0.05563,0.06717,0.05372,0.03483,0.0428,0.04652,0.06855,0.05819,0.05021,0.06265,0.06911,0.06825,0.0567,0.05973
NA,2018,"Tottori","Jul",224,"5002T","D2",141,0,0.01652,0.02037,0.0304,0.02628,0.03064,0.03165,0.04011,0.04325,0.04727,0.04962,0.04964,0.05588,0.05289,0.05363,0.06225,0.06111,0.06772,0.08681,0.0939,0.09095,0.10948,0.11158,0.11802,0.1269
NA,2018,"Tottori","Jul",63,"GmJMC063","D2",142,0,0.02087,0.03525,0.04483,0.03918,0.04655,0.04952,0.07404,0.05746,0.05783,0.06618,0.06394,0.07365,0.06538,0.05405,0.05935,0.07759,0.08969,0.08357,0.08799,0.06814,0.08828,0.08899,0.08273,0.11354
NA,2018,"Tottori","Jul",130,"GmJMC130","D2",143,0,0.02519,0.0376,0.04715,0.04569,0.04975,0.04753,0.0644,0.06736,0.06066,0.07223,0.06798,0.07368,0.06822,0.04075,0.05107,0.04994,0.07384,0.06663,0.05074,0.04685,0.06076,0.08351,0.06278,0.07392
NA,2018,"Tottori","Jul",33,"GmJMC033","D2",144,0,0.01687,0.02835,0.0309,0.03464,0.03516,0.03897,0.05571,0.05432,0.04661,0.05956,0.06246,0.07184,0.06583,0.04439,0.05458,0.05622,0.0819,0.07787,0.05501,0.04812,0.05909,0.07955,0.05952,0.0598
NA,2018,"Tottori","Jul",127,"GmWMC127","D2",145,0,0.0187,0.02786,0.03363,0.03576,0.04135,0.04646,0.06607,0.07413,0.07498,0.08172,0.09249,0.09673,0.10135,0.08376,0.11604,0.11867,0.13507,0.14948,0.13569,0.13212,0.16423,0.18471,0.17094,0.18193
NA,2018,"Tottori","Jul",41,"GmJMC041","D2",146,0,0.01002,0.01711,0.02144,0.02119,0.02088,0.0204,0.03118,0.03205,0.03049,0.03441,0.03542,0.03873,0.03161,0.01639,0.02623,0.04057,0.05208,0.04856,0.0354,0.03687,0.04904,0.06968,0.05316,0.06084
NA,2018,"Tottori","Jul",156,"GmWMC156","D2",147,0,0.00353,0.00646,0.00817,0.00645,0.00764,0.00721,0.0124,0.01176,0.00899,0.01489,0.01552,0.01634,0.01163,0.01428,0.01256,0.0263,0.02922,0.01894,0.01236,0.02115,0.02436,0.03016,0.0181,0.03969
NA,2018,"Tottori","Jul",38,"GmWMC038","D2",148,0,0.01323,0.01388,0.01699,0.01611,0.01959,0.01848,0.02837,0.02982,0.0327,0.03829,0.03428,0.0459,0.03251,0.03385,0.02908,0.05177,0.05962,0.0529,0.03911,0.0534,0.05586,0.07941,0.05785,0.10454
NA,2018,"Tottori","Jul",14,"GmWMC014","D2",149,0,0.02368,0.03362,0.03409,0.03888,0.04292,0.04327,0.0639,0.05424,0.05346,0.05126,0.05425,0.06411,0.0513,0.04203,0.05248,0.05816,0.06402,0.07038,0.05897,0.0563,0.0696,0.08939,0.09218,0.09695
NA,2018,"Tottori","Jul",122,"GmWMC122","D2",150,0,0.01871,0.02641,0.02958,0.03597,0.03182,0.04133,0.05979,0.05846,0.05892,0.06453,0.06778,0.07532,0.06513,0.06193,0.07642,0.08336,0.10387,0.09734,0.07245,0.11615,0.11548,0.13315,0.11831,0.1566
NA,2018,"Tottori","Jul",98,"GmJMC098","D2",151,0,0.01209,0.0182,0.01841,0.01754,0.02268,0.01722,0.02388,0.02518,0.02008,0.02292,0.02323,0.02494,0.02711,0.0071,0.01929,0.02158,0.0193,0.01951,0.01896,0.01868,0.02205,0.02599,0.03,0.0308
NA,2018,"Tottori","Jul",166,"GmWMC166","D2",152,0,0.01065,0.01572,0.01912,0.01697,0.0207,0.01769,0.02795,0.01681,0.01732,0.01501,0.01481,0.01628,0.0147,0.00663,0.01036,0.01096,0.00499,0.01269,0.00922,0.00709,0.00383,0.00582,0.01258,0.01277
NA,2018,"Tottori","Jul",103,"GmWMC103","D2",153,0,0.02154,0.02638,0.02473,0.02578,0.02724,0.02642,0.03087,0.02638,0.0259,0.0276,0.02056,0.03047,0.02601,0.02007,0.02508,0.0288,0.03006,0.02663,0.02067,0.02923,0.02463,0.02574,0.01401,0.02328
NA,2018,"Tottori","Jul",95,"GmJMC095","D2",154,0,0.01923,0.02724,0.02986,0.02795,0.02679,0.02758,0.03468,0.03029,0.03403,0.03641,0.03239,0.03596,0.03365,0.02093,0.0286,0.03005,0.02513,0.03657,0.03489,0.04281,0.04309,0.04863,0.04214,0.05287
